Player_ID,LastName,FirstName,Jersey_Num,Position,Height,Weight,Birth_Date,Age,Birth_City,Birth_Country,Rookie,Team_ID,Team_Abbr.,Team_City,Team_Name
13773,White III,Andrew,3,C,"6'7""",210,6/16/93,24,"Richmond, VA",USA,Y,91,ATL,Atlanta,Hawks
9312,Whiteside,Hassan,21,C,"7'0""",265,6/13/89,28,"Gastonia, NC",USA,N,92,MIA,Miami,Heat
9259,Whittington,Shayne,42,PF,"6'11""",250,3/27/91,27,"Paw Paw, MI",USA,N,,,,
9342,Wiggins,Andrew,22,SG,"6'8""",202,2/23/95,23,Toronto,Canada,N,100,MIN,Minnesota,Timberwolves
9266,Wilcox,CJ,23,SG,"6'5""",195,12/30/90,27,"Pleasant Grove, UT",USA,N,97,POR,Portland,Trail Blazers
13800,Wiley,Jacob,21,SF,,,9/4/94,23,"Bellevue, WA",USA,Y,84,BRO,Brooklyn,Nets
13797,Wilkins,Damien,12,SG,,,1/11/80,38,"Washington, NC",USA,Y,87,IND,Indiana,Pacers
9377,Williams,Derrick,22,SF,"6'8""",240,5/25/91,27,"Bellflower, CA",USA,N,105,LAL,Los Angeles,Lakers
9557,Williams,Elliott,,SG,,,1/24/18,0,"Memphis, TN",USA,N,96,OKL,Oklahoma City,Thunder
11414,Williams,Troy,5,SF,"6'7""",218,12/29/94,23,"Hampton, VA",USA,N,83,NYK,New York,Knicks
9163,Williams,Mo,52,PG,"6'1""",198,12/19/82,35,"Jackson, MS",USA,N,,,,
11973,Williams,C.J.,9,SG,"6'5""",230,2/6/90,28,"Fayetteville, NC",USA,N,102,LAC,Los Angeles,Clippers
9134,Williams,Marvin,2,PF,"6'9""",237,6/19/86,31,"Bremerton, WA",USA,N,93,CHA,Charlotte,Hornets
9184,Williams,Deron,8,PG,"6'3""",200,6/26/84,33,"Parkersburg, WV",USA,N,,,,
9287,Williams,Lou,23,SG,"6'1""",175,10/27/86,31,"Memphis, TN",USA,N,102,LAC,Los Angeles,Clippers
9441,Williams,Alan,15,PF,"6'8""",265,1/28/93,25,"Phoenix, AZ",USA,N,104,PHX,Phoenix,Suns
11546,Williams,Reggie,5,F,,,9/14/86,31,"Prince George, VA",USA,N,,,,
13801,Williams Jr.,Matt,12,SG,,,10/14/93,24,"Orlando, FL",USA,Y,92,MIA,Miami,Heat
13745,Wilson,D. J.,5,PF,"6'10""",236,2/19/96,22,"Mt. Shasta, CA",USA,Y,90,MIL,Milwaukee,Bucks
13859,Wilson,Jamil,13,PF,,,11/21/90,27,"Milwaukee, WI",USA,Y,102,LAC,Los Angeles,Clippers
10148,Wiltjer,Kyle,30,F,"6'10""",240,10/18/92,25,"Portland, OR",USA,N,109,HOU,Houston,Rockets
9313,Winslow,Justise,20,SF,"6'7""",225,3/26/96,22,"Houston, TX",USA,N,92,MIA,Miami,Heat
9516,Withey,Jeff,17,C,,,3/7/90,28,"San Diego, CA",USA,N,108,DAL,Dallas,Mavericks
11897,Wolters,Nate,,PG,,,5/15/91,27,"St. Cloud, MN",USA,N,98,UTA,Utah,Jazz
9427,Wood,Christian,35,PF,"6'11""",220,9/27/95,22,"Long Beach, CA",USA,N,93,CHA,Charlotte,Hornets
9291,World Peace,Metta,37,SF,"6'7""",260,11/13/79,38,,,N,,,,
9304,Wright,Brandan,34,C,"6'10""",235,10/2/87,30,"Nashville, TN",USA,N,109,HOU,Houston,Rockets
9495,Wright,Delon,55,PG,"6'5""",190,4/26/92,26,"Los Angeles, CA",USA,N,81,TOR,Toronto,Raptors
13778,Yabusele,Guerschon,30,PF,"6'8""",260,12/17/95,22,Dreux,France,Y,82,BOS,Boston,Celtics
9103,Young,James,6,SG,"6'6""",215,8/16/95,22,"Flint, MI",USA,N,85,PHI,Philadelphia,76ers
9119,Young,Thaddeus,21,PF,"6'8""",230,6/21/88,29,"New Orleans, LA",USA,N,87,IND,Indiana,Pacers
13808,Young,Michael,4,F,,,9/5/94,23,"Pittsburgh, PA",USA,Y,94,WAS,Washington,Wizards
9260,Young,Joe,3,PG,"6'2""",185,6/27/92,25,"Houston, TX",USA,N,87,IND,Indiana,Pacers
9280,Young,Nick,6,SG,"6'7""",210,6/1/85,33,"Los Angeles, CA",USA,N,101,GSW,Golden State,Warriors
9099,Zeller,Tyler,44,C,"7'0""",250,1/16/90,28,"Visalia, CA",USA,N,90,MIL,Milwaukee,Bucks
9130,Zeller,Cody,40,C,"7'0""",240,10/5/92,25,"Washington, IN",USA,N,93,CHA,Charlotte,Hornets
13767,Zhou,Qi,9,PF,"7'1""",210,1/13/96,22,,,Y,109,HOU,Houston,Rockets
10163,Zimmerman,Stephen,33,C,"7'0""",240,9/9/96,21,"Hendersonville, TN",USA,N,105,LAL,Los Angeles,Lakers
10158,Zipser,Paul,16,SF,"6'8""",226,2/18/94,24,Heidelberg,Germany,N,89,CHI,Chicago,Bulls
13779,Zizic,Ante,41,C,"6'11""",250,1/3/97,21,Split,Croatia,Y,86,CLE,Cleveland,Cavaliers
10169,Zubac,Ivica,40,C,"7'1""",240,3/18/97,21,Mostar,Bosnia and Herzegovina,N,105,LAL,Los Angeles,Lakers
